Profundidad;Valor;Tipo;Pozo
5697;3;RT3_VSH;LLANITO-121
5697;3;RT3_VSH;LLANITO-121
5698;3;RT3_VSH;LLANITO-121
5698;3;RT3_VSH;LLANITO-121
5699;3;RT3_VSH;LLANITO-121
5699;3;RT3_VSH;LLANITO-121
5700;3;RT3_VSH;LLANITO-121
5700;3;RT3_VSH;LLANITO-121
5701;3;RT3_VSH;LLANITO-121
5701;3;RT3_VSH;LLANITO-121
5702;3;RT3_VSH;LLANITO-121
5702;3;RT3_VSH;LLANITO-121
5703;3;RT3_VSH;LLANITO-121
5703;3;RT3_VSH;LLANITO-121
5704;3;RT3_VSH;LLANITO-121
5704;3;RT3_VSH;LLANITO-121
5705;3;RT3_VSH;LLANITO-121
5705;3;RT3_VSH;LLANITO-121
5706;3;RT3_VSH;LLANITO-121
5706;3;RT3_VSH;LLANITO-121
5707;3;RT3_VSH;LLANITO-121
5707;2;RT3_VSH;LLANITO-121
5708;2;RT3_VSH;LLANITO-121
5708;2;RT3_VSH;LLANITO-121
5709;1;RT3_VSH;LLANITO-121
5709;1;RT3_VSH;LLANITO-121
5710;1;RT3_VSH;LLANITO-121
5710;1;RT3_VSH;LLANITO-121
5711;1;RT3_VSH;LLANITO-121
5711;1;RT3_VSH;LLANITO-121
5712;1;RT3_VSH;LLANITO-121
5712;1;RT3_VSH;LLANITO-121
5713;1;RT3_VSH;LLANITO-121
5713;1;RT3_VSH;LLANITO-121
5714;1;RT3_VSH;LLANITO-121
5714;1;RT3_VSH;LLANITO-121
5715;1;RT3_VSH;LLANITO-121
5715;1;RT3_VSH;LLANITO-121
5716;1;RT3_VSH;LLANITO-121
5716;2;RT3_VSH;LLANITO-121
5717;2;RT3_VSH;LLANITO-121
5717;2;RT3_VSH;LLANITO-121
5718;3;RT3_VSH;LLANITO-121
5718;3;RT3_VSH;LLANITO-121
5719;3;RT3_VSH;LLANITO-121
5719;3;RT3_VSH;LLANITO-121
5720;3;RT3_VSH;LLANITO-121
5720;3;RT3_VSH;LLANITO-121
5721;3;RT3_VSH;LLANITO-121
5721;3;RT3_VSH;LLANITO-121
5722;2;RT3_VSH;LLANITO-121
5722;2;RT3_VSH;LLANITO-121
5723;1;RT3_VSH;LLANITO-121
5723;1;RT3_VSH;LLANITO-121
5724;1;RT3_VSH;LLANITO-121
5724;1;RT3_VSH;LLANITO-121
5725;1;RT3_VSH;LLANITO-121
5725;1;RT3_VSH;LLANITO-121
5726;2;RT3_VSH;LLANITO-121
5726;2;RT3_VSH;LLANITO-121
5727;3;RT3_VSH;LLANITO-121
5727;3;RT3_VSH;LLANITO-121
5728;2;RT3_VSH;LLANITO-121
5728;2;RT3_VSH;LLANITO-121
5729;2;RT3_VSH;LLANITO-121
5729;2;RT3_VSH;LLANITO-121
5730;2;RT3_VSH;LLANITO-121
5730;2;RT3_VSH;LLANITO-121
5731;2;RT3_VSH;LLANITO-121
5731;2;RT3_VSH;LLANITO-121
5732;2;RT3_VSH;LLANITO-121
5732;2;RT3_VSH;LLANITO-121
5733;2;RT3_VSH;LLANITO-121
5733;2;RT3_VSH;LLANITO-121
5734;2;RT3_VSH;LLANITO-121
5734;3;RT3_VSH;LLANITO-121
5735;3;RT3_VSH;LLANITO-121
5735;3;RT3_VSH;LLANITO-121
5736;3;RT3_VSH;LLANITO-121
5736;3;RT3_VSH;LLANITO-121
5737;3;RT3_VSH;LLANITO-121
5737;3;RT3_VSH;LLANITO-121
5738;3;RT3_VSH;LLANITO-121
5738;3;RT3_VSH;LLANITO-121
5739;3;RT3_VSH;LLANITO-121
5739;3;RT3_VSH;LLANITO-121
5740;3;RT3_VSH;LLANITO-121
5740;3;RT3_VSH;LLANITO-121
5741;3;RT3_VSH;LLANITO-121
5741;3;RT3_VSH;LLANITO-121
5742;3;RT3_VSH;LLANITO-121
5742;3;RT3_VSH;LLANITO-121
5743;3;RT3_VSH;LLANITO-121
5743;3;RT3_VSH;LLANITO-121
5744;3;RT3_VSH;LLANITO-121
5744;3;RT3_VSH;LLANITO-121
5745;3;RT3_VSH;LLANITO-121
5745;3;RT3_VSH;LLANITO-121
5746;3;RT3_VSH;LLANITO-121
5746;3;RT3_VSH;LLANITO-121
5747;3;RT3_VSH;LLANITO-121
5747;3;RT3_VSH;LLANITO-121
5748;3;RT3_VSH;LLANITO-121
5748;3;RT3_VSH;LLANITO-121
5749;3;RT3_VSH;LLANITO-121
5749;3;RT3_VSH;LLANITO-121
5750;3;RT3_VSH;LLANITO-121
5750;3;RT3_VSH;LLANITO-121
5751;3;RT3_VSH;LLANITO-121
5751;3;RT3_VSH;LLANITO-121
5752;3;RT3_VSH;LLANITO-121
5752;3;RT3_VSH;LLANITO-121
5753;3;RT3_VSH;LLANITO-121
5753;3;RT3_VSH;LLANITO-121
5754;3;RT3_VSH;LLANITO-121
5754;3;RT3_VSH;LLANITO-121
5755;3;RT3_VSH;LLANITO-121
5755;3;RT3_VSH;LLANITO-121
5756;3;RT3_VSH;LLANITO-121
5756;3;RT3_VSH;LLANITO-121
5757;3;RT3_VSH;LLANITO-121
5757;3;RT3_VSH;LLANITO-121
5758;3;RT3_VSH;LLANITO-121
5758;3;RT3_VSH;LLANITO-121
5759;3;RT3_VSH;LLANITO-121
5759;3;RT3_VSH;LLANITO-121
5760;3;RT3_VSH;LLANITO-121
5760;3;RT3_VSH;LLANITO-121
5761;3;RT3_VSH;LLANITO-121
5761;3;RT3_VSH;LLANITO-121
5762;3;RT3_VSH;LLANITO-121
5762;3;RT3_VSH;LLANITO-121
5763;3;RT3_VSH;LLANITO-121
5763;3;RT3_VSH;LLANITO-121
5764;3;RT3_VSH;LLANITO-121
5764;3;RT3_VSH;LLANITO-121
5765;3;RT3_VSH;LLANITO-121
5765;3;RT3_VSH;LLANITO-121
5766;3;RT3_VSH;LLANITO-121
5766;3;RT3_VSH;LLANITO-121
5767;3;RT3_VSH;LLANITO-121
5767;3;RT3_VSH;LLANITO-121
5768;3;RT3_VSH;LLANITO-121
5768;3;RT3_VSH;LLANITO-121
5769;3;RT3_VSH;LLANITO-121
5769;3;RT3_VSH;LLANITO-121
5770;3;RT3_VSH;LLANITO-121
5770;3;RT3_VSH;LLANITO-121
5771;3;RT3_VSH;LLANITO-121
5771;3;RT3_VSH;LLANITO-121
5772;3;RT3_VSH;LLANITO-121
5772;3;RT3_VSH;LLANITO-121
5773;3;RT3_VSH;LLANITO-121
5773;2;RT3_VSH;LLANITO-121
5774;2;RT3_VSH;LLANITO-121
5774;2;RT3_VSH;LLANITO-121
5775;3;RT3_VSH;LLANITO-121
5775;3;RT3_VSH;LLANITO-121
5776;3;RT3_VSH;LLANITO-121
5776;3;RT3_VSH;LLANITO-121
5777;2;RT3_VSH;LLANITO-121
5777;2;RT3_VSH;LLANITO-121
5778;2;RT3_VSH;LLANITO-121
5778;2;RT3_VSH;LLANITO-121
5779;3;RT3_VSH;LLANITO-121
5779;3;RT3_VSH;LLANITO-121
5780;3;RT3_VSH;LLANITO-121
5780;2;RT3_VSH;LLANITO-121
5781;2;RT3_VSH;LLANITO-121
5781;1;RT3_VSH;LLANITO-121
5782;1;RT3_VSH;LLANITO-121
5782;1;RT3_VSH;LLANITO-121
5783;1;RT3_VSH;LLANITO-121
5783;2;RT3_VSH;LLANITO-121
5784;2;RT3_VSH;LLANITO-121
5784;3;RT3_VSH;LLANITO-121
5785;3;RT3_VSH;LLANITO-121
5785;3;RT3_VSH;LLANITO-121
5786;3;RT3_VSH;LLANITO-121
5786;3;RT3_VSH;LLANITO-121
5787;3;RT3_VSH;LLANITO-121
5787;3;RT3_VSH;LLANITO-121
5788;3;RT3_VSH;LLANITO-121
5788;3;RT3_VSH;LLANITO-121
5789;3;RT3_VSH;LLANITO-121
5789;2;RT3_VSH;LLANITO-121
5790;3;RT3_VSH;LLANITO-121
5790;3;RT3_VSH;LLANITO-121
5791;3;RT3_VSH;LLANITO-121
5791;3;RT3_VSH;LLANITO-121
5792;3;RT3_VSH;LLANITO-121
5792;3;RT3_VSH;LLANITO-121
5793;3;RT3_VSH;LLANITO-121
5793;3;RT3_VSH;LLANITO-121
5794;2;RT3_VSH;LLANITO-121
5794;2;RT3_VSH;LLANITO-121
5795;2;RT3_VSH;LLANITO-121
5795;1;RT3_VSH;LLANITO-121
5796;1;RT3_VSH;LLANITO-121
5796;1;RT3_VSH;LLANITO-121
5797;1;RT3_VSH;LLANITO-121
5797;1;RT3_VSH;LLANITO-121
5798;1;RT3_VSH;LLANITO-121
5798;1;RT3_VSH;LLANITO-121
5799;1;RT3_VSH;LLANITO-121
5799;1;RT3_VSH;LLANITO-121
5800;1;RT3_VSH;LLANITO-121
5800;1;RT3_VSH;LLANITO-121
5801;1;RT3_VSH;LLANITO-121
5801;1;RT3_VSH;LLANITO-121
5802;1;RT3_VSH;LLANITO-121
5802;2;RT3_VSH;LLANITO-121
5803;3;RT3_VSH;LLANITO-121
5803;3;RT3_VSH;LLANITO-121
5804;3;RT3_VSH;LLANITO-121
5804;3;RT3_VSH;LLANITO-121
5805;3;RT3_VSH;LLANITO-121
5805;3;RT3_VSH;LLANITO-121
5806;3;RT3_VSH;LLANITO-121
5806;3;RT3_VSH;LLANITO-121
5807;3;RT3_VSH;LLANITO-121
5807;3;RT3_VSH;LLANITO-121
5808;3;RT3_VSH;LLANITO-121
5808;3;RT3_VSH;LLANITO-121
5809;3;RT3_VSH;LLANITO-121
5809;3;RT3_VSH;LLANITO-121
5810;3;RT3_VSH;LLANITO-121
5810;3;RT3_VSH;LLANITO-121
5811;2;RT3_VSH;LLANITO-121
5811;1;RT3_VSH;LLANITO-121
5812;1;RT3_VSH;LLANITO-121
5812;1;RT3_VSH;LLANITO-121
5813;1;RT3_VSH;LLANITO-121
5813;1;RT3_VSH;LLANITO-121
5814;1;RT3_VSH;LLANITO-121
5814;1;RT3_VSH;LLANITO-121
5815;1;RT3_VSH;LLANITO-121
5815;1;RT3_VSH;LLANITO-121
5816;1;RT3_VSH;LLANITO-121
5816;1;RT3_VSH;LLANITO-121
5817;1;RT3_VSH;LLANITO-121
5817;1;RT3_VSH;LLANITO-121
5818;1;RT3_VSH;LLANITO-121
5818;1;RT3_VSH;LLANITO-121
5819;1;RT3_VSH;LLANITO-121
5819;1;RT3_VSH;LLANITO-121
5820;1;RT3_VSH;LLANITO-121
5820;1;RT3_VSH;LLANITO-121
5821;1;RT3_VSH;LLANITO-121
5821;1;RT3_VSH;LLANITO-121
5822;1;RT3_VSH;LLANITO-121
5822;1;RT3_VSH;LLANITO-121
5823;1;RT3_VSH;LLANITO-121
5823;1;RT3_VSH;LLANITO-121
5824;1;RT3_VSH;LLANITO-121
5824;1;RT3_VSH;LLANITO-121
5825;1;RT3_VSH;LLANITO-121
5825;1;RT3_VSH;LLANITO-121
5826;1;RT3_VSH;LLANITO-121
5826;1;RT3_VSH;LLANITO-121
5827;1;RT3_VSH;LLANITO-121
5827;1;RT3_VSH;LLANITO-121
5828;2;RT3_VSH;LLANITO-121
5828;2;RT3_VSH;LLANITO-121
5829;2;RT3_VSH;LLANITO-121
5829;2;RT3_VSH;LLANITO-121
5830;3;RT3_VSH;LLANITO-121
5830;3;RT3_VSH;LLANITO-121
5831;3;RT3_VSH;LLANITO-121
5831;3;RT3_VSH;LLANITO-121
5832;3;RT3_VSH;LLANITO-121
5832;3;RT3_VSH;LLANITO-121
5833;3;RT3_VSH;LLANITO-121
5833;3;RT3_VSH;LLANITO-121
5834;3;RT3_VSH;LLANITO-121
5834;3;RT3_VSH;LLANITO-121
5835;3;RT3_VSH;LLANITO-121
5835;3;RT3_VSH;LLANITO-121
5836;3;RT3_VSH;LLANITO-121
5836;3;RT3_VSH;LLANITO-121
5837;3;RT3_VSH;LLANITO-121
5837;3;RT3_VSH;LLANITO-121
5838;2;RT3_VSH;LLANITO-121
5838;2;RT3_VSH;LLANITO-121
5839;2;RT3_VSH;LLANITO-121
5839;1;RT3_VSH;LLANITO-121
5840;1;RT3_VSH;LLANITO-121
5840;1;RT3_VSH;LLANITO-121
5841;2;RT3_VSH;LLANITO-121
5841;2;RT3_VSH;LLANITO-121
5842;2;RT3_VSH;LLANITO-121
5842;3;RT3_VSH;LLANITO-121
5843;3;RT3_VSH;LLANITO-121
5843;3;RT3_VSH;LLANITO-121
5844;3;RT3_VSH;LLANITO-121
5844;3;RT3_VSH;LLANITO-121
5845;3;RT3_VSH;LLANITO-121
5845;3;RT3_VSH;LLANITO-121
5846;3;RT3_VSH;LLANITO-121
5846;3;RT3_VSH;LLANITO-121
5847;3;RT3_VSH;LLANITO-121
5847;3;RT3_VSH;LLANITO-121
5848;3;RT3_VSH;LLANITO-121
5848;2;RT3_VSH;LLANITO-121
5849;2;RT3_VSH;LLANITO-121
5849;2;RT3_VSH;LLANITO-121
5850;2;RT3_VSH;LLANITO-121
5850;2;RT3_VSH;LLANITO-121
5851;3;RT3_VSH;LLANITO-121
5851;3;RT3_VSH;LLANITO-121
5852;3;RT3_VSH;LLANITO-121
5852;3;RT3_VSH;LLANITO-121
5853;3;RT3_VSH;LLANITO-121
5853;2;RT3_VSH;LLANITO-121
5854;2;RT3_VSH;LLANITO-121
5854;2;RT3_VSH;LLANITO-121
5855;2;RT3_VSH;LLANITO-121
5855;2;RT3_VSH;LLANITO-121
5856;2;RT3_VSH;LLANITO-121
5856;2;RT3_VSH;LLANITO-121
5857;1;RT3_VSH;LLANITO-121
5857;1;RT3_VSH;LLANITO-121
5858;1;RT3_VSH;LLANITO-121
5858;1;RT3_VSH;LLANITO-121
5859;1;RT3_VSH;LLANITO-121
5859;1;RT3_VSH;LLANITO-121
5860;1;RT3_VSH;LLANITO-121
5860;2;RT3_VSH;LLANITO-121
5861;2;RT3_VSH;LLANITO-121
5861;3;RT3_VSH;LLANITO-121
5862;3;RT3_VSH;LLANITO-121
5862;3;RT3_VSH;LLANITO-121
5863;3;RT3_VSH;LLANITO-121
5863;3;RT3_VSH;LLANITO-121
5864;3;RT3_VSH;LLANITO-121
5864;3;RT3_VSH;LLANITO-121
5865;3;RT3_VSH;LLANITO-121
5865;3;RT3_VSH;LLANITO-121
5866;3;RT3_VSH;LLANITO-121
5866;2;RT3_VSH;LLANITO-121
5867;1;RT3_VSH;LLANITO-121
5867;1;RT3_VSH;LLANITO-121
5868;1;RT3_VSH;LLANITO-121
5868;1;RT3_VSH;LLANITO-121
5869;1;RT3_VSH;LLANITO-121
5869;1;RT3_VSH;LLANITO-121
5870;1;RT3_VSH;LLANITO-121
5870;1;RT3_VSH;LLANITO-121
5871;1;RT3_VSH;LLANITO-121
5871;1;RT3_VSH;LLANITO-121
5872;1;RT3_VSH;LLANITO-121
5872;1;RT3_VSH;LLANITO-121
5873;1;RT3_VSH;LLANITO-121
5873;1;RT3_VSH;LLANITO-121
5874;1;RT3_VSH;LLANITO-121
5874;1;RT3_VSH;LLANITO-121
5875;1;RT3_VSH;LLANITO-121
5875;1;RT3_VSH;LLANITO-121
5876;2;RT3_VSH;LLANITO-121
5876;2;RT3_VSH;LLANITO-121
5877;2;RT3_VSH;LLANITO-121
5877;2;RT3_VSH;LLANITO-121
5878;2;RT3_VSH;LLANITO-121
5878;2;RT3_VSH;LLANITO-121
5879;2;RT3_VSH;LLANITO-121
5879;2;RT3_VSH;LLANITO-121
5880;2;RT3_VSH;LLANITO-121
5880;2;RT3_VSH;LLANITO-121
5881;2;RT3_VSH;LLANITO-121
5881;2;RT3_VSH;LLANITO-121
5882;2;RT3_VSH;LLANITO-121
5882;3;RT3_VSH;LLANITO-121
5883;3;RT3_VSH;LLANITO-121
5883;3;RT3_VSH;LLANITO-121
5884;3;RT3_VSH;LLANITO-121
5884;3;RT3_VSH;LLANITO-121
5885;3;RT3_VSH;LLANITO-121
5885;2;RT3_VSH;LLANITO-121
5886;2;RT3_VSH;LLANITO-121
5886;2;RT3_VSH;LLANITO-121
5887;2;RT3_VSH;LLANITO-121
5887;2;RT3_VSH;LLANITO-121
5888;1;RT3_VSH;LLANITO-121
5888;2;RT3_VSH;LLANITO-121
5889;1;RT3_VSH;LLANITO-121
5889;2;RT3_VSH;LLANITO-121
5890;1;RT3_VSH;LLANITO-121
5890;2;RT3_VSH;LLANITO-121
5891;2;RT3_VSH;LLANITO-121
5891;2;RT3_VSH;LLANITO-121
5892;2;RT3_VSH;LLANITO-121
5892;2;RT3_VSH;LLANITO-121
5893;2;RT3_VSH;LLANITO-121
5893;2;RT3_VSH;LLANITO-121
5894;1;RT3_VSH;LLANITO-121
5894;2;RT3_VSH;LLANITO-121
5895;1;RT3_VSH;LLANITO-121
5895;2;RT3_VSH;LLANITO-121
5896;1;RT3_VSH;LLANITO-121
5896;2;RT3_VSH;LLANITO-121
5897;2;RT3_VSH;LLANITO-121
5897;2;RT3_VSH;LLANITO-121
5898;3;RT3_VSH;LLANITO-121
5898;3;RT3_VSH;LLANITO-121
5899;3;RT3_VSH;LLANITO-121
5899;3;RT3_VSH;LLANITO-121
5900;3;RT3_VSH;LLANITO-121
5900;3;RT3_VSH;LLANITO-121
5901;3;RT3_VSH;LLANITO-121
5901;3;RT3_VSH;LLANITO-121
5902;3;RT3_VSH;LLANITO-121
5902;3;RT3_VSH;LLANITO-121
5903;3;RT3_VSH;LLANITO-121
5903;3;RT3_VSH;LLANITO-121
5904;3;RT3_VSH;LLANITO-121
5904;2;RT3_VSH;LLANITO-121
5905;1;RT3_VSH;LLANITO-121
5905;1;RT3_VSH;LLANITO-121
5906;1;RT3_VSH;LLANITO-121
5906;1;RT3_VSH;LLANITO-121
5907;1;RT3_VSH;LLANITO-121
5907;1;RT3_VSH;LLANITO-121
5908;1;RT3_VSH;LLANITO-121
5908;1;RT3_VSH;LLANITO-121
5909;1;RT3_VSH;LLANITO-121
5909;1;RT3_VSH;LLANITO-121
5910;1;RT3_VSH;LLANITO-121
5910;1;RT3_VSH;LLANITO-121
5911;1;RT3_VSH;LLANITO-121
5911;1;RT3_VSH;LLANITO-121
5912;1;RT3_VSH;LLANITO-121
5912;1;RT3_VSH;LLANITO-121
5913;1;RT3_VSH;LLANITO-121
5913;1;RT3_VSH;LLANITO-121
5914;1;RT3_VSH;LLANITO-121
5914;1;RT3_VSH;LLANITO-121
5915;1;RT3_VSH;LLANITO-121
5915;1;RT3_VSH;LLANITO-121
5916;1;RT3_VSH;LLANITO-121
5916;1;RT3_VSH;LLANITO-121
5917;1;RT3_VSH;LLANITO-121
5917;1;RT3_VSH;LLANITO-121
5918;1;RT3_VSH;LLANITO-121
5918;2;RT3_VSH;LLANITO-121
5919;2;RT3_VSH;LLANITO-121
5919;2;RT3_VSH;LLANITO-121
5920;2;RT3_VSH;LLANITO-121
5920;2;RT3_VSH;LLANITO-121
5921;1;RT3_VSH;LLANITO-121
5921;1;RT3_VSH;LLANITO-121
5922;1;RT3_VSH;LLANITO-121
5922;1;RT3_VSH;LLANITO-121
5923;2;RT3_VSH;LLANITO-121
5923;1;RT3_VSH;LLANITO-121
5924;1;RT3_VSH;LLANITO-121
5924;2;RT3_VSH;LLANITO-121
5925;2;RT3_VSH;LLANITO-121
5925;2;RT3_VSH;LLANITO-121
5926;3;RT3_VSH;LLANITO-121
5926;3;RT3_VSH;LLANITO-121
5927;3;RT3_VSH;LLANITO-121
5927;3;RT3_VSH;LLANITO-121
5928;3;RT3_VSH;LLANITO-121
5928;3;RT3_VSH;LLANITO-121
5929;3;RT3_VSH;LLANITO-121
5929;3;RT3_VSH;LLANITO-121
5930;3;RT3_VSH;LLANITO-121
5930;3;RT3_VSH;LLANITO-121
5931;3;RT3_VSH;LLANITO-121
5931;3;RT3_VSH;LLANITO-121
5932;3;RT3_VSH;LLANITO-121
5932;3;RT3_VSH;LLANITO-121
5933;3;RT3_VSH;LLANITO-121
5933;3;RT3_VSH;LLANITO-121
5934;3;RT3_VSH;LLANITO-121
5934;3;RT3_VSH;LLANITO-121
5935;3;RT3_VSH;LLANITO-121
5935;3;RT3_VSH;LLANITO-121
5936;3;RT3_VSH;LLANITO-121
5936;3;RT3_VSH;LLANITO-121
5937;3;RT3_VSH;LLANITO-121
5937;3;RT3_VSH;LLANITO-121
5938;3;RT3_VSH;LLANITO-121
5938;3;RT3_VSH;LLANITO-121
5939;3;RT3_VSH;LLANITO-121
5939;3;RT3_VSH;LLANITO-121
5940;3;RT3_VSH;LLANITO-121
5940;3;RT3_VSH;LLANITO-121
5941;3;RT3_VSH;LLANITO-121
5941;3;RT3_VSH;LLANITO-121
5942;3;RT3_VSH;LLANITO-121
5942;3;RT3_VSH;LLANITO-121
5943;3;RT3_VSH;LLANITO-121
5943;3;RT3_VSH;LLANITO-121
5944;3;RT3_VSH;LLANITO-121
5944;3;RT3_VSH;LLANITO-121
5945;3;RT3_VSH;LLANITO-121
5945;3;RT3_VSH;LLANITO-121
5946;3;RT3_VSH;LLANITO-121
5946;3;RT3_VSH;LLANITO-121
5947;3;RT3_VSH;LLANITO-121
5947;3;RT3_VSH;LLANITO-121
5948;3;RT3_VSH;LLANITO-121
5948;3;RT3_VSH;LLANITO-121
5949;3;RT3_VSH;LLANITO-121
5949;3;RT3_VSH;LLANITO-121
5950;3;RT3_VSH;LLANITO-121
5950;3;RT3_VSH;LLANITO-121
5951;3;RT3_VSH;LLANITO-121
5951;3;RT3_VSH;LLANITO-121
5952;3;RT3_VSH;LLANITO-121
5952;3;RT3_VSH;LLANITO-121
5953;3;RT3_VSH;LLANITO-121
5953;3;RT3_VSH;LLANITO-121
5954;3;RT3_VSH;LLANITO-121
5954;3;RT3_VSH;LLANITO-121
5955;3;RT3_VSH;LLANITO-121
5955;3;RT3_VSH;LLANITO-121
5956;3;RT3_VSH;LLANITO-121
5956;3;RT3_VSH;LLANITO-121
5957;3;RT3_VSH;LLANITO-121
5957;3;RT3_VSH;LLANITO-121
5958;3;RT3_VSH;LLANITO-121
5958;3;RT3_VSH;LLANITO-121
5959;2;RT3_VSH;LLANITO-121
5959;1;RT3_VSH;LLANITO-121
5960;2;RT3_VSH;LLANITO-121
5960;2;RT3_VSH;LLANITO-121
5961;2;RT3_VSH;LLANITO-121
5961;2;RT3_VSH;LLANITO-121
5962;2;RT3_VSH;LLANITO-121
5962;2;RT3_VSH;LLANITO-121
5963;2;RT3_VSH;LLANITO-121
5963;3;RT3_VSH;LLANITO-121
5964;2;RT3_VSH;LLANITO-121
5964;2;RT3_VSH;LLANITO-121
5965;3;RT3_VSH;LLANITO-121
5965;3;RT3_VSH;LLANITO-121
5966;2;RT3_VSH;LLANITO-121
5966;3;RT3_VSH;LLANITO-121
5967;3;RT3_VSH;LLANITO-121
5967;3;RT3_VSH;LLANITO-121
5968;3;RT3_VSH;LLANITO-121
5968;3;RT3_VSH;LLANITO-121
5969;3;RT3_VSH;LLANITO-121
5969;3;RT3_VSH;LLANITO-121
5970;3;RT3_VSH;LLANITO-121
5970;3;RT3_VSH;LLANITO-121
5971;3;RT3_VSH;LLANITO-121
5971;3;RT3_VSH;LLANITO-121
5972;3;RT3_VSH;LLANITO-121
5972;3;RT3_VSH;LLANITO-121
5973;3;RT3_VSH;LLANITO-121
5973;2;RT3_VSH;LLANITO-121
5974;2;RT3_VSH;LLANITO-121
5974;1;RT3_VSH;LLANITO-121
5975;1;RT3_VSH;LLANITO-121
5975;1;RT3_VSH;LLANITO-121
5976;1;RT3_VSH;LLANITO-121
5976;1;RT3_VSH;LLANITO-121
5977;1;RT3_VSH;LLANITO-121
5977;1;RT3_VSH;LLANITO-121
5978;1;RT3_VSH;LLANITO-121
5978;1;RT3_VSH;LLANITO-121
5979;1;RT3_VSH;LLANITO-121
5979;1;RT3_VSH;LLANITO-121
5980;1;RT3_VSH;LLANITO-121
5980;1;RT3_VSH;LLANITO-121
5981;1;RT3_VSH;LLANITO-121
5981;1;RT3_VSH;LLANITO-121
5982;1;RT3_VSH;LLANITO-121
5982;1;RT3_VSH;LLANITO-121
5983;2;RT3_VSH;LLANITO-121
5983;2;RT3_VSH;LLANITO-121
5984;2;RT3_VSH;LLANITO-121
5984;3;RT3_VSH;LLANITO-121
5985;3;RT3_VSH;LLANITO-121
5985;3;RT3_VSH;LLANITO-121
5986;3;RT3_VSH;LLANITO-121
5986;2;RT3_VSH;LLANITO-121
5987;1;RT3_VSH;LLANITO-121
5987;1;RT3_VSH;LLANITO-121
5988;1;RT3_VSH;LLANITO-121
5988;1;RT3_VSH;LLANITO-121
5989;1;RT3_VSH;LLANITO-121
5989;2;RT3_VSH;LLANITO-121
5990;3;RT3_VSH;LLANITO-121
5990;3;RT3_VSH;LLANITO-121
5991;3;RT3_VSH;LLANITO-121
5991;3;RT3_VSH;LLANITO-121
5992;3;RT3_VSH;LLANITO-121
5992;3;RT3_VSH;LLANITO-121
5993;3;RT3_VSH;LLANITO-121
5993;3;RT3_VSH;LLANITO-121
5994;3;RT3_VSH;LLANITO-121
5994;3;RT3_VSH;LLANITO-121
5995;3;RT3_VSH;LLANITO-121
5995;3;RT3_VSH;LLANITO-121
5996;3;RT3_VSH;LLANITO-121
5996;3;RT3_VSH;LLANITO-121
5997;3;RT3_VSH;LLANITO-121
5997;3;RT3_VSH;LLANITO-121
5998;3;RT3_VSH;LLANITO-121
5998;3;RT3_VSH;LLANITO-121
5999;3;RT3_VSH;LLANITO-121
5999;3;RT3_VSH;LLANITO-121
6000;3;RT3_VSH;LLANITO-121
6000;3;RT3_VSH;LLANITO-121
6001;3;RT3_VSH;LLANITO-121
6001;3;RT3_VSH;LLANITO-121
6002;3;RT3_VSH;LLANITO-121
6002;3;RT3_VSH;LLANITO-121
6003;3;RT3_VSH;LLANITO-121
6003;3;RT3_VSH;LLANITO-121
6004;3;RT3_VSH;LLANITO-121
6004;2;RT3_VSH;LLANITO-121
6005;2;RT3_VSH;LLANITO-121
6005;2;RT3_VSH;LLANITO-121
6006;2;RT3_VSH;LLANITO-121
6006;2;RT3_VSH;LLANITO-121
6007;2;RT3_VSH;LLANITO-121
6007;2;RT3_VSH;LLANITO-121
6008;2;RT3_VSH;LLANITO-121
6008;2;RT3_VSH;LLANITO-121
6009;2;RT3_VSH;LLANITO-121
6009;2;RT3_VSH;LLANITO-121
6010;2;RT3_VSH;LLANITO-121
6010;2;RT3_VSH;LLANITO-121
6011;1;RT3_VSH;LLANITO-121
6011;1;RT3_VSH;LLANITO-121
6012;1;RT3_VSH;LLANITO-121
6012;1;RT3_VSH;LLANITO-121
6013;1;RT3_VSH;LLANITO-121
6013;1;RT3_VSH;LLANITO-121
6014;2;RT3_VSH;LLANITO-121
6014;2;RT3_VSH;LLANITO-121
6015;3;RT3_VSH;LLANITO-121
6015;3;RT3_VSH;LLANITO-121
6016;3;RT3_VSH;LLANITO-121
6016;3;RT3_VSH;LLANITO-121
6017;3;RT3_VSH;LLANITO-121
6017;3;RT3_VSH;LLANITO-121
6018;3;RT3_VSH;LLANITO-121
6018;3;RT3_VSH;LLANITO-121
6019;3;RT3_VSH;LLANITO-121
6019;3;RT3_VSH;LLANITO-121
6020;3;RT3_VSH;LLANITO-121
6020;3;RT3_VSH;LLANITO-121
6021;3;RT3_VSH;LLANITO-121
6021;2;RT3_VSH;LLANITO-121
6022;2;RT3_VSH;LLANITO-121
6022;2;RT3_VSH;LLANITO-121
6023;2;RT3_VSH;LLANITO-121
6023;3;RT3_VSH;LLANITO-121
6024;3;RT3_VSH;LLANITO-121
6024;3;RT3_VSH;LLANITO-121
6025;3;RT3_VSH;LLANITO-121
6025;3;RT3_VSH;LLANITO-121
6026;3;RT3_VSH;LLANITO-121
6026;3;RT3_VSH;LLANITO-121
6027;3;RT3_VSH;LLANITO-121
6027;3;RT3_VSH;LLANITO-121
6028;3;RT3_VSH;LLANITO-121
6028;3;RT3_VSH;LLANITO-121
6029;3;RT3_VSH;LLANITO-121
